Timestamp,Timestamp (ISO 8601),Distance (cm),Fullness (%),Lid Status,CPU Temp (°C),current_fullness,fill_rate,hour,dayofweek
2025-11-26 13:23:25.317000+00:00,2025-11-26T13:23:25.317Z,8,52.0,CLOSED,53.33,52,11.0,13,2
2025-11-26 13:23:41.756000+00:00,2025-11-26T13:23:41.756Z,8,52.0,CLOSED,53.33,52,9.9,13,2
2025-11-26 13:23:55.503000+00:00,2025-11-26T13:23:55.503Z,8,52.0,CLOSED,53.33,52,8.8,13,2
2025-11-26 13:24:10.120000+00:00,2025-11-26T13:24:10.120Z,8,52.0,CLOSED,53.33,52,7.7,13,2
2025-11-26 13:24:24.977000+00:00,2025-11-26T13:24:24.977Z,10,52.0,CLOSED,53.33,41,6.6,13,2
2025-11-26 13:24:40.388000+00:00,2025-11-26T13:24:40.388Z,8,52.0,CLOSED,53.33,52,5.5,13,2
2025-11-26 13:24:55.085000+00:00,2025-11-26T13:24:55.085Z,8,52.0,CLOSED,53.33,52,4.4,13,2
2025-11-26 13:25:10.197000+00:00,2025-11-26T13:25:10.197Z,8,52.0,CLOSED,53.33,52,3.3,13,2
2025-11-26 13:25:25.565000+00:00,2025-11-26T13:25:25.565Z,8,52.0,CLOSED,53.33,52,2.2,13,2
2025-11-26 13:25:40.149000+00:00,2025-11-26T13:25:40.149Z,8,52.0,CLOSED,53.33,52,1.1,13,2
2025-11-26 14:46:54.163000+00:00,2025-11-26T14:46:54.163Z,14,17.0,CLOSED,53.33,17,3.6,14,2
2025-11-26 14:47:09.751000+00:00,2025-11-26T14:47:09.751Z,14,17.0,CLOSED,53.33,17,4.8,14,2
2025-11-26 14:47:24.339000+00:00,2025-11-26T14:47:24.339Z,16,5.0,CLOSED,53.33,5,4.8,14,2
2025-11-26 14:47:39.006000+00:00,2025-11-26T14:47:39.006Z,16,5.0,CLOSED,53.33,5,4.8,14,2
2025-11-26 14:47:54.133000+00:00,2025-11-26T14:47:54.133Z,16,5.0,CLOSED,37.22,5,4.8,14,2
2025-11-26 14:48:09.006000+00:00,2025-11-26T14:48:09.006Z,16,5.0,CLOSED,53.33,5,4.8,14,2
2025-11-26 14:48:23.987000+00:00,2025-11-26T14:48:23.987Z,16,5.0,CLOSED,53.33,5,4.8,14,2
2025-11-26 14:48:39.170000+00:00,2025-11-26T14:48:39.170Z,16,5.0,CLOSED,53.33,5,4.8,14,2
2025-11-26 14:48:53.865000+00:00,2025-11-26T14:48:53.865Z,16,5.0,CLOSED,53.33,5,3.6,14,2
2025-11-26 14:49:08.815000+00:00,2025-11-26T14:49:08.815Z,20,0.0,CLOSED,53.33,0,1.9,14,2
2025-11-26 14:49:24.313000+00:00,2025-11-26T14:49:24.313Z,20,0.0,CLOSED,53.33,0,0.2,14,2
2025-11-26 14:58:08.998000+00:00,2025-11-26T14:58:08.998Z,15,11.0,CLOSED,53.33,11,0.6,14,2
2025-11-26 14:58:29.764000+00:00,2025-11-26T14:58:29.764Z,15,11.0,CLOSED,53.33,11,1.2,14,2
2025-11-26 14:58:39.201000+00:00,2025-11-26T14:58:39.201Z,15,11.0,CLOSED,53.33,11,1.8,14,2
2025-11-26 14:58:53.948000+00:00,2025-11-26T14:58:53.948Z,15,11.0,CLOSED,53.33,11,2.4,14,2
2025-11-26 14:59:08.901000+00:00,2025-11-26T14:59:08.901Z,15,11.0,CLOSED,53.33,11,3.0,14,2
2025-11-26 14:59:24.140000+00:00,2025-11-26T14:59:24.140Z,15,11.0,CLOSED,53.33,11,3.6,14,2
2025-11-26 14:59:39.469000+00:00,2025-11-26T14:59:39.469Z,15,11.0,CLOSED,53.33,11,4.2,14,2
2025-11-26 14:59:54.028000+00:00,2025-11-26T14:59:54.028Z,15,11.0,CLOSED,37.22,11,4.8,14,2
2025-11-26 15:00:08.813000+00:00,2025-11-26T15:00:08.813Z,15,11.0,CLOSED,53.33,11,5.4,15,2
2025-11-26 15:00:24.276000+00:00,2025-11-26T15:00:24.276Z,15,11.0,CLOSED,53.33,11,6.0,15,2
2025-11-26 15:00:39.686000+00:00,2025-11-26T15:00:39.686Z,15,11.0,CLOSED,53.33,11,6.0,15,2
2025-11-26 15:00:55.425000+00:00,2025-11-26T15:00:55.425Z,15,11.0,CLOSED,36.67,11,6.0,15,2
2025-11-26 15:01:09.168000+00:00,2025-11-26T15:01:09.168Z,15,11.0,CLOSED,53.33,11,6.0,15,2
2025-11-26 15:01:23.966000+00:00,2025-11-26T15:01:23.966Z,15,11.0,CLOSED,41.11,11,4.8,15,2
2025-11-26 15:01:39.090000+00:00,2025-11-26T15:01:39.090Z,15,11.0,CLOSED,53.33,11,3.6,15,2
2025-11-26 15:01:54.371000+00:00,2025-11-26T15:01:54.371Z,15,11.0,CLOSED,37.78,11,2.4,15,2
2025-11-26 15:02:09.036000+00:00,2025-11-26T15:02:09.036Z,12,11.0,CLOSED,53.33,29,1.2,15,2
2025-11-26 15:02:24.102000+00:00,2025-11-26T15:02:24.102Z,15,29.0,CLOSED,53.33,11,3.0,15,2
2025-11-26 15:02:39.104000+00:00,2025-11-26T15:02:39.104Z,12,29.0,CLOSED,53.33,29,4.8,15,2
2025-11-26 15:02:54.466000+00:00,2025-11-26T15:02:54.466Z,12,29.0,CLOSED,53.33,29,6.6,15,2
2025-11-26 15:03:08.955000+00:00,2025-11-26T15:03:08.955Z,12,29.0,CLOSED,53.33,29,8.4,15,2
2025-11-26 15:03:24.406000+00:00,2025-11-26T15:03:24.406Z,12,29.0,CLOSED,53.33,29,10.2,15,2
2025-11-26 15:03:39.334000+00:00,2025-11-26T15:03:39.334Z,13,29.0,CLOSED,53.33,23,12.0,15,2
2025-11-26 15:03:54.300000+00:00,2025-11-26T15:03:54.300Z,13,23.0,CLOSED,53.33,23,14.4,15,2
2025-11-26 15:04:09.769000+00:00,2025-11-26T15:04:09.769Z,12,23.0,CLOSED,53.33,29,17.3,15,2
2025-11-26 15:04:24.105000+00:00,2025-11-26T15:04:24.105Z,13,23.0,CLOSED,53.33,23,20.2,15,2
2025-11-26 15:04:39.084000+00:00,2025-11-26T15:04:39.084Z,13,23.0,CLOSED,53.33,23,23.1,15,2
2025-11-26 15:04:53.888000+00:00,2025-11-26T15:04:53.888Z,13,23.0,CLOSED,53.33,23,23.0,15,2
2025-11-26 15:05:08.945000+00:00,2025-11-26T15:05:08.945Z,13,23.0,CLOSED,53.33,23,22.9,15,2
2025-11-26 15:05:24.012000+00:00,2025-11-26T15:05:24.012Z,13,23.0,CLOSED,53.33,23,22.8,15,2
2025-11-26 15:05:39.040000+00:00,2025-11-26T15:05:39.040Z,13,23.0,CLOSED,53.33,23,22.7,15,2
2025-11-26 15:05:58.077000+00:00,2025-11-26T15:05:58.077Z,13,23.0,CLOSED,53.33,23,22.6,15,2
2025-11-26 15:06:10.053000+00:00,2025-11-26T15:06:10.053Z,13,23.0,CLOSED,53.33,23,22.5,15,2
2025-11-26 15:06:24.374000+00:00,2025-11-26T15:06:24.374Z,13,23.0,CLOSED,53.33,23,23.0,15,2
2025-11-26 15:06:39.377000+00:00,2025-11-26T15:06:39.377Z,11,23.0,CLOSED,53.33,35,23.0,15,2
2025-11-26 15:06:53.989000+00:00,2025-11-26T15:06:53.989Z,13,35.0,CLOSED,53.33,23,24.2,15,2
2025-11-26 15:07:09.276000+00:00,2025-11-26T15:07:09.276Z,11,35.0,CLOSED,53.33,35,25.4,15,2
2025-11-26 15:07:24.143000+00:00,2025-11-26T15:07:24.143Z,11,35.0,CLOSED,53.33,35,26.6,15,2
2025-11-26 15:07:38.981000+00:00,2025-11-26T15:07:38.981Z,13,35.0,CLOSED,37.78,23,27.8,15,2
2025-11-26 15:07:54.485000+00:00,2025-11-26T15:07:54.485Z,11,35.0,CLOSED,53.33,35,29.0,15,2
2025-11-26 15:08:08.937000+00:00,2025-11-26T15:08:08.937Z,11,35.0,CLOSED,53.33,35,30.2,15,2
2025-11-26 15:08:24.113000+00:00,2025-11-26T15:08:24.113Z,11,35.0,CLOSED,53.33,35,31.4,15,2
2025-11-26 15:08:40.157000+00:00,2025-11-26T15:08:40.157Z,11,35.0,CLOSED,53.33,35,32.6,15,2
2025-11-26 15:08:54.121000+00:00,2025-11-26T15:08:54.121Z,11,35.0,CLOSED,53.33,35,33.8,15,2
2025-11-26 15:09:09.063000+00:00,2025-11-26T15:09:09.063Z,11,35.0,CLOSED,53.33,35,35.0,15,2
2025-11-26 15:09:23.986000+00:00,2025-11-26T15:09:23.986Z,11,35.0,CLOSED,53.33,35,35.0,15,2
2025-11-26 15:09:39.935000+00:00,2025-11-26T15:09:39.935Z,11,35.0,CLOSED,53.33,35,35.0,15,2
2025-11-26 15:09:54.681000+00:00,2025-11-26T15:09:54.681Z,11,35.0,CLOSED,53.33,35,35.0,15,2
2025-11-26 15:10:09.171000+00:00,2025-11-26T15:10:09.171Z,11,35.0,CLOSED,53.33,35,34.5,15,2
2025-11-26 15:10:23.963000+00:00,2025-11-26T15:10:23.963Z,11,35.0,CLOSED,53.33,35,34.0,15,2
2025-11-26 15:10:38.997000+00:00,2025-11-26T15:10:38.997Z,11,35.0,CLOSED,53.33,35,33.5,15,2
2025-11-26 15:10:54.037000+00:00,2025-11-26T15:10:54.037Z,11,35.0,CLOSED,53.33,35,33.0,15,2
2025-11-26 15:11:08.801000+00:00,2025-11-26T15:11:08.801Z,11,35.0,CLOSED,53.33,35,32.5,15,2
2025-11-26 15:11:24.049000+00:00,2025-11-26T15:11:24.049Z,11,35.0,CLOSED,53.33,35,32.0,15,2
2025-11-26 15:11:39.332000+00:00,2025-11-26T15:11:39.332Z,11,35.0,CLOSED,53.33,35,31.5,15,2
2025-11-26 15:11:53.964000+00:00,2025-11-26T15:11:53.964Z,11,35.0,CLOSED,53.33,35,31.0,15,2
2025-11-26 15:12:09.166000+00:00,2025-11-26T15:12:09.166Z,11,35.0,CLOSED,53.33,35,30.5,15,2
2025-11-26 15:12:23.951000+00:00,2025-11-26T15:12:23.951Z,11,35.0,CLOSED,53.33,35,30.0,15,2
2025-11-26 15:12:39.132000+00:00,2025-11-26T15:12:39.132Z,11,35.0,CLOSED,53.33,35,30.0,15,2
2025-11-26 15:12:54.065000+00:00,2025-11-26T15:12:54.065Z,11,35.0,CLOSED,53.33,35,30.0,15,2
2025-11-26 15:13:09.068000+00:00,2025-11-26T15:13:09.068Z,11,35.0,CLOSED,53.33,35,29.4,15,2
2025-11-26 15:13:24.307000+00:00,2025-11-26T15:13:24.307Z,11,35.0,CLOSED,53.33,35,28.8,15,2
2025-11-26 15:13:39.459000+00:00,2025-11-26T15:13:39.459Z,11,35.0,CLOSED,53.33,35,28.2,15,2
2025-11-26 15:13:54.193000+00:00,2025-11-26T15:13:54.193Z,11,35.0,CLOSED,36.67,35,27.6,15,2
2025-11-26 15:14:09.075000+00:00,2025-11-26T15:14:09.075Z,11,35.0,CLOSED,53.33,35,27.0,15,2
2025-11-26 15:14:24.435000+00:00,2025-11-26T15:14:24.435Z,11,35.0,CLOSED,36.67,35,26.4,15,2
2025-11-26 15:14:38.826000+00:00,2025-11-26T15:14:38.826Z,11,35.0,CLOSED,53.33,35,25.8,15,2
2025-11-26 15:14:53.910000+00:00,2025-11-26T15:14:53.910Z,11,35.0,CLOSED,53.33,35,25.2,15,2
2025-11-26 15:15:08.999000+00:00,2025-11-26T15:15:08.999Z,11,35.0,CLOSED,53.33,35,24.6,15,2
2025-11-26 15:15:24.666000+00:00,2025-11-26T15:15:24.666Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:15:39.429000+00:00,2025-11-26T15:15:39.429Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:15:54.332000+00:00,2025-11-26T15:15:54.332Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:16:09.129000+00:00,2025-11-26T15:16:09.129Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:16:27.227000+00:00,2025-11-26T15:16:27.227Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:16:38.965000+00:00,2025-11-26T15:16:38.965Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:16:53.906000+00:00,2025-11-26T15:16:53.906Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:17:09.090000+00:00,2025-11-26T15:17:09.090Z,11,35.0,CLOSED,53.33,35,24.0,15,2
2025-11-26 15:17:24.010000+00:00,2025-11-26T15:17:24.010Z,11,35.0,CLOSED,53.33,35,22.2,15,2
2025-11-26 15:17:39.084000+00:00,2025-11-26T15:17:39.084Z,11,35.0,CLOSED,53.33,35,20.4,15,2
2025-11-26 15:17:55.040000+00:00,2025-11-26T15:17:55.040Z,11,35.0,CLOSED,53.33,35,18.6,15,2
2025-11-26 15:18:09.249000+00:00,2025-11-26T15:18:09.249Z,11,35.0,CLOSED,53.33,35,16.8,15,2
2025-11-26 15:18:24.158000+00:00,2025-11-26T15:18:24.158Z,11,35.0,CLOSED,53.33,35,15.0,15,2
2025-11-26 15:18:39.098000+00:00,2025-11-26T15:18:39.098Z,11,35.0,CLOSED,53.33,35,13.2,15,2
2025-11-26 15:18:54.052000+00:00,2025-11-26T15:18:54.052Z,9,47.0,CLOSED,53.33,47,13.2,15,2
2025-11-26 15:19:08.958000+00:00,2025-11-26T15:19:08.958Z,9,47.0,CLOSED,53.33,47,13.2,15,2
2025-11-26 15:19:24.050000+00:00,2025-11-26T15:19:24.050Z,9,47.0,CLOSED,53.33,47,13.2,15,2
2025-11-26 15:19:39.161000+00:00,2025-11-26T15:19:39.161Z,9,47.0,CLOSED,53.33,47,13.2,15,2
2025-11-26 15:19:54.131000+00:00,2025-11-26T15:19:54.131Z,9,47.0,CLOSED,53.33,47,15.0,15,2
2025-11-26 15:20:09.315000+00:00,2025-11-26T15:20:09.315Z,9,47.0,CLOSED,53.33,47,16.8,15,2
2025-11-26 15:20:25.141000+00:00,2025-11-26T15:20:25.141Z,9,47.0,CLOSED,53.33,47,18.6,15,2
2025-11-26 15:20:38.975000+00:00,2025-11-26T15:20:38.975Z,9,47.0,CLOSED,37.22,47,20.4,15,2
2025-11-26 15:20:54.136000+00:00,2025-11-26T15:20:54.136Z,9,47.0,CLOSED,53.33,47,22.2,15,2
2025-11-26 15:21:09.186000+00:00,2025-11-26T15:21:09.186Z,9,47.0,CLOSED,53.33,47,24.0,15,2
2025-11-26 15:21:23.869000+00:00,2025-11-26T15:21:23.869Z,9,47.0,CLOSED,53.33,47,24.0,15,2
2025-11-26 15:21:38.980000+00:00,2025-11-26T15:21:38.980Z,9,47.0,CLOSED,53.33,47,24.0,15,2
2025-11-26 15:21:53.874000+00:00,2025-11-26T15:21:53.874Z,9,47.0,CLOSED,53.33,47,22.8,15,2
2025-11-26 15:22:09.014000+00:00,2025-11-26T15:22:09.014Z,9,47.0,CLOSED,53.33,47,21.6,15,2
2025-11-26 15:22:24.156000+00:00,2025-11-26T15:22:24.156Z,9,47.0,CLOSED,53.33,47,20.4,15,2
2025-11-26 15:22:39.104000+00:00,2025-11-26T15:22:39.104Z,9,47.0,CLOSED,53.33,47,19.2,15,2
2025-11-26 15:22:54.058000+00:00,2025-11-26T15:22:54.058Z,9,47.0,CLOSED,53.33,47,18.0,15,2
2025-11-26 15:23:09.489000+00:00,2025-11-26T15:23:09.489Z,9,47.0,CLOSED,53.33,47,16.8,15,2
2025-11-26 15:23:24.126000+00:00,2025-11-26T15:23:24.126Z,9,47.0,CLOSED,53.33,47,15.6,15,2
2025-11-26 15:23:39.172000+00:00,2025-11-26T15:23:39.172Z,9,47.0,CLOSED,53.33,47,14.4,15,2
2025-11-26 15:23:54.129000+00:00,2025-11-26T15:23:54.129Z,9,47.0,CLOSED,53.33,47,13.2,15,2
2025-11-26 15:24:09.161000+00:00,2025-11-26T15:24:09.161Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:24:23.979000+00:00,2025-11-26T15:24:23.979Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:24:38.995000+00:00,2025-11-26T15:24:38.995Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:24:54.133000+00:00,2025-11-26T15:24:54.133Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:25:09.053000+00:00,2025-11-26T15:25:09.053Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:25:24.445000+00:00,2025-11-26T15:25:24.445Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:25:39.303000+00:00,2025-11-26T15:25:39.303Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:25:53.997000+00:00,2025-11-26T15:25:53.997Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:26:09.208000+00:00,2025-11-26T15:26:09.208Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:26:23.981000+00:00,2025-11-26T15:26:23.981Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:26:39.500000+00:00,2025-11-26T15:26:39.500Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:26:54.219000+00:00,2025-11-26T15:26:54.219Z,9,47.0,CLOSED,37.22,47,12.0,15,2
2025-11-26 15:27:08.905000+00:00,2025-11-26T15:27:08.905Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:27:24.112000+00:00,2025-11-26T15:27:24.112Z,9,47.0,CLOSED,36.67,47,12.0,15,2
2025-11-26 15:27:38.983000+00:00,2025-11-26T15:27:38.983Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:27:54.257000+00:00,2025-11-26T15:27:54.257Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:28:09.011000+00:00,2025-11-26T15:28:09.011Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:28:23.892000+00:00,2025-11-26T15:28:23.892Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:28:39.306000+00:00,2025-11-26T15:28:39.306Z,9,47.0,CLOSED,37.78,47,12.0,15,2
2025-11-26 15:28:53.957000+00:00,2025-11-26T15:28:53.957Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:29:09.183000+00:00,2025-11-26T15:29:09.183Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:29:23.831000+00:00,2025-11-26T15:29:23.831Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:29:39.687000+00:00,2025-11-26T15:29:39.687Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:29:53.956000+00:00,2025-11-26T15:29:53.956Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:30:09.019000+00:00,2025-11-26T15:30:09.019Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:30:24.911000+00:00,2025-11-26T15:30:24.911Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:30:38.978000+00:00,2025-11-26T15:30:38.978Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:30:54.075000+00:00,2025-11-26T15:30:54.075Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:31:09.083000+00:00,2025-11-26T15:31:09.083Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:31:24.123000+00:00,2025-11-26T15:31:24.123Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:31:39.300000+00:00,2025-11-26T15:31:39.300Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:31:54.012000+00:00,2025-11-26T15:31:54.012Z,9,47.0,CLOSED,37.78,47,12.0,15,2
2025-11-26 15:32:09.211000+00:00,2025-11-26T15:32:09.211Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:32:24.310000+00:00,2025-11-26T15:32:24.310Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:32:39.426000+00:00,2025-11-26T15:32:39.426Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:32:54.112000+00:00,2025-11-26T15:32:54.112Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:33:09.576000+00:00,2025-11-26T15:33:09.576Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:33:23.902000+00:00,2025-11-26T15:33:23.902Z,9,47.0,CLOSED,53.33,47,12.0,15,2
2025-11-26 15:33:39.377000+00:00,2025-11-26T15:33:39.377Z,9,47.0,CLOSED,36.67,47,12.0,15,2
2025-11-26 15:33:55.055000+00:00,2025-11-26T15:33:55.055Z,9,47.0,CLOSED,53.33,47,10.8,15,2
2025-11-26 15:34:09.345000+00:00,2025-11-26T15:34:09.345Z,9,47.0,CLOSED,53.33,47,9.6,15,2
2025-11-26 15:34:23.923000+00:00,2025-11-26T15:34:23.923Z,9,47.0,CLOSED,37.78,47,8.4,15,2
2025-11-26 15:34:39.027000+00:00,2025-11-26T15:34:39.027Z,9,47.0,CLOSED,53.33,47,7.2,15,2
2025-11-26 15:34:54.166000+00:00,2025-11-26T15:34:54.166Z,9,47.0,CLOSED,53.33,47,6.0,15,2
2025-11-26 15:35:08.912000+00:00,2025-11-26T15:35:08.912Z,9,47.0,CLOSED,53.33,47,4.8,15,2
2025-11-26 15:35:24.029000+00:00,2025-11-26T15:35:24.029Z,9,47.0,CLOSED,53.33,47,3.6,15,2
2025-11-26 15:35:39.092000+00:00,2025-11-26T15:35:39.092Z,9,47.0,CLOSED,53.33,47,2.4,15,2
2025-11-26 15:35:53.968000+00:00,2025-11-26T15:35:53.968Z,9,47.0,CLOSED,53.33,47,1.2,15,2
2025-11-26 16:00:24.109000+00:00,2025-11-26T16:00:24.109Z,8,52.0,CLOSED,37.22,52,0.6,16,2
2025-11-26 16:00:39.786000+00:00,2025-11-26T16:00:39.786Z,8,52.0,CLOSED,53.33,52,1.7,16,2
2025-11-26 16:00:53.974000+00:00,2025-11-26T16:00:53.974Z,8,52.0,CLOSED,53.33,52,2.8,16,2
2025-11-26 16:01:09.272000+00:00,2025-11-26T16:01:09.272Z,8,52.0,CLOSED,53.33,52,3.9,16,2
2025-11-26 16:01:24.033000+00:00,2025-11-26T16:01:24.033Z,8,52.0,CLOSED,53.33,52,5.0,16,2
2025-11-26 16:01:40.145000+00:00,2025-11-26T16:01:40.145Z,8,52.0,CLOSED,53.33,52,5.6,16,2
2025-11-26 16:01:54.081000+00:00,2025-11-26T16:01:54.081Z,8,52.0,CLOSED,53.33,52,6.2,16,2
2025-11-26 16:02:09.126000+00:00,2025-11-26T16:02:09.126Z,8,52.0,CLOSED,53.33,52,6.8,16,2
2025-11-26 16:02:24.070000+00:00,2025-11-26T16:02:24.070Z,8,52.0,CLOSED,53.33,52,7.4,16,2
2025-11-26 16:02:38.946000+00:00,2025-11-26T16:02:38.946Z,7,58.0,CLOSED,53.33,58,8.6,16,2
2025-11-26 16:02:54.161000+00:00,2025-11-26T16:02:54.161Z,7,58.0,CLOSED,53.33,58,9.8,16,2
2025-11-26 16:03:09.163000+00:00,2025-11-26T16:03:09.163Z,7,58.0,CLOSED,53.33,58,11.0,16,2
2025-11-26 16:03:25.635000+00:00,2025-11-26T16:03:25.635Z,7,58.0,CLOSED,53.33,58,12.2,16,2
2025-11-26 16:03:39.088000+00:00,2025-11-26T16:03:39.088Z,7,58.0,CLOSED,53.33,58,13.4,16,2
2025-11-26 16:03:55.241000+00:00,2025-11-26T16:03:55.241Z,7,58.0,CLOSED,53.33,58,14.6,16,2
2025-11-26 16:04:09.139000+00:00,2025-11-26T16:04:09.139Z,7,58.0,CLOSED,53.33,58,15.2,16,2
2025-11-26 16:04:23.829000+00:00,2025-11-26T16:04:23.829Z,7,58.0,CLOSED,53.33,58,15.8,16,2
2025-11-26 16:04:38.888000+00:00,2025-11-26T16:04:38.888Z,7,58.0,CLOSED,53.33,58,16.4,16,2
2025-11-26 16:04:53.859000+00:00,2025-11-26T16:04:53.859Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:05:09.153000+00:00,2025-11-26T16:05:09.153Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:05:23.841000+00:00,2025-11-26T16:05:23.841Z,7,58.0,CLOSED,36.67,58,17.0,16,2
2025-11-26 16:05:39.287000+00:00,2025-11-26T16:05:39.287Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:05:54.147000+00:00,2025-11-26T16:05:54.147Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:06:09.068000+00:00,2025-11-26T16:06:09.068Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:06:24.790000+00:00,2025-11-26T16:06:24.790Z,7,58.0,CLOSED,36.67,58,17.0,16,2
2025-11-26 16:06:39.073000+00:00,2025-11-26T16:06:39.073Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:06:54.185000+00:00,2025-11-26T16:06:54.185Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:07:10.322000+00:00,2025-11-26T16:07:10.322Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:07:23.930000+00:00,2025-11-26T16:07:23.930Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:07:38.928000+00:00,2025-11-26T16:07:38.928Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:07:54.341000+00:00,2025-11-26T16:07:54.341Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:08:09.128000+00:00,2025-11-26T16:08:09.128Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:08:24.005000+00:00,2025-11-26T16:08:24.005Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:08:38.957000+00:00,2025-11-26T16:08:38.957Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:08:54.117000+00:00,2025-11-26T16:08:54.117Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:09:09.444000+00:00,2025-11-26T16:09:09.444Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:09:25.447000+00:00,2025-11-26T16:09:25.447Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:09:39.059000+00:00,2025-11-26T16:09:39.059Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:09:53.909000+00:00,2025-11-26T16:09:53.909Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:10:08.768000+00:00,2025-11-26T16:10:08.768Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:10:24.033000+00:00,2025-11-26T16:10:24.033Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:10:39.122000+00:00,2025-11-26T16:10:39.122Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:10:54.301000+00:00,2025-11-26T16:10:54.301Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:11:09.122000+00:00,2025-11-26T16:11:09.122Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:11:23.907000+00:00,2025-11-26T16:11:23.907Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:11:39.079000+00:00,2025-11-26T16:11:39.079Z,7,58.0,CLOSED,53.33,58,17.0,16,2
2025-11-26 16:11:53.940000+00:00,2025-11-26T16:11:53.940Z,7,58.0,CLOSED,37.78,58,17.0,16,2
2025-11-26 16:12:09.380000+00:00,2025-11-26T16:12:09.380Z,7,58.0,CLOSED,53.33,58,17.0,16,2
